id,URL,sentence
638,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods,"Four years later a patent was granted, which was the world's first patent issued in the field of MRI."
639,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods,"In 1977, Dr. Damadian completed the construction of the first “whole-body” MRI scanner, which he called the ”Indomitable”."
640,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,Asynchronous communication encourages time for reflection and reaction to others.
641,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,It allows students the ability to work at their own pace and control the pace of instructional information.
642,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,"In addition, there are fewer time restrictions with the possibility of flexible working hours. (Bremer, 1998)"
643,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,The use of the Internet and the World Wide Web allows learners to have access to information at all times.
644,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,"Students can also submit questions to instructors at any time of day and expect reasonably quick responses, rather than waiting until the next face-to-face meeting."
645,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,The postmodern approach to learning offers the freedom from absolutes. There is no one good way to learn.
646,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,"In fact, there is not one good thing to learn.Learning takes place in the experience between the learner and the knowledge presented."
647,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,"Our current experience with all the do-it-yourself and information presenting, learning-based television shows illustrates this point."
648,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,So many of us find ourselves watching a television show that informs us of a process or experience in which we will never participate or apply that knowledge.
649,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,"We will never overhaul a car, build a fountain in our backyard, travel to Peru to examine ancient ruins, or remodel our neighbour's house."
650,https://en.wikivoyage.org/wiki/Greenland,"Thanks to undersea fiber optic cable links to Europe and broadband satellite, Greenland is well connected with 93% of the population having internet access."
651,https://en.wikivoyage.org/wiki/Greenland,"Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi."
652,https://en.wikivoyage.org/wiki/Greenland,"As mentioned above, though the word ""Eskimo"" remains acceptable in the United States, it is considered pejorative by many non-U.S. Arctic peoples, especially in Canada."
653,https://en.wikivoyage.org/wiki/Greenland,"While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners."
654,https://en.wikivoyage.org/wiki/Greenland,"The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland."
655,https://en.wikivoyage.org/wiki/Greenland,"Crime, and ill-will toward foreigners in general, is virtually unknown in Greenland. Even in the towns, there are no ""rough areas."""
656,https://en.wikivoyage.org/wiki/Greenland,Cold weather is perhaps the only real danger the unprepared will face.
657,https://en.wikivoyage.org/wiki/Greenland,"If you visit Greenland during cold seasons (considering that the further north you go, the colder it will be), it is essential to bring warm enough clothing."
658,https://en.wikivoyage.org/wiki/Greenland,The very long days in the summer can lead to problems getting sufficient sleep and associated health issues.
659,https://en.wikivoyage.org/wiki/Greenland,"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating."
660,https://en.wikivoyage.org/wiki/San_Francisco,"While San Francisco's economy is linked to it being a world-class tourist attraction, its economy is diversified."
661,https://en.wikivoyage.org/wiki/San_Francisco,"The largest employment sectors are professional services, government, finance, trade, and tourism."
662,https://en.wikivoyage.org/wiki/San_Francisco,"Its frequent portrayal in music, films, literature and popular culture has helped make the city and its landmarks known throughout the world."
663,https://en.wikivoyage.org/wiki/San_Francisco,"San Francisco has developed a large tourist infrastructure with numerous hotels, restaurants, and top-notch convention facilities."
664,https://en.wikivoyage.org/wiki/San_Francisco,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese."
665,https://en.wikivoyage.org/wiki/Walt_Disney_World,Traveling to Walt Disney World represents a major pilgrimage for many American families.
666,https://en.wikivoyage.org/wiki/Walt_Disney_World,"The ""typical"" visit involves flying into Orlando International Airport, busing to an on-site Disney hotel, spending about a week without leaving Disney property, and returning home."
667,https://en.wikivoyage.org/wiki/Walt_Disney_World,"There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World""."
668,https://en.wikivoyage.org/wiki/Walt_Disney_World,Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.
669,https://en.wikivoyage.org/wiki/Walt_Disney_World,"While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable."
670,https://en.wikivoyage.org/wiki/Grand_Canyon,Any camping below the rim in Grand Canyon requires a backcountry permit.
671,https://en.wikivoyage.org/wiki/Grand_Canyon,"Permits are limited to protect the canyon, and become available on the 1st day of the month, four months prior to the start month."
672,https://en.wikivoyage.org/wiki/Grand_Canyon,"Thus, a backcountry permit for any start date in May becomes available on 1 Jan."
673,https://en.wikivoyage.org/wiki/Grand_Canyon,"Space for the most popular areas, such as the Bright Angel Campground adjacent to Phantom Ranch, generally fill up by the requests received on first date they are opened to reservations."
674,https://en.wikivoyage.org/wiki/Grand_Canyon,"There are a limited number permits reserved for walk-in requests available on a first come, first served basis."
675,https://en.wikivoyage.org/wiki/Southern_Africa,Entering Southern Africa by car is an amazing way to see all the region's beauty as well as to get to places off the normal tourist routes.
676,https://en.wikivoyage.org/wiki/Southern_Africa,This can be done in a normal car with careful planning but a 4x4 is highly advised and many locations are only accessible with a high wheel base 4x4.
677,https://en.wikivoyage.org/wiki/Southern_Africa,Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
678,https://en.wikivoyage.org/wiki/Southern_Africa,Visa requirements and costs vary from nation to nation and are affected by the country you come from.
679,https://en.wikivoyage.org/wiki/Southern_Africa,Each country also has unique laws requiring what emergency items need to be in the car.
680,https://en.wikivoyage.org/wiki/Victoria_Falls,"Victoria Falls is a town in the western portion of Zimbabwe, across the border from Livingstone, Zambia, and near Botswana."
681,https://en.wikivoyage.org/wiki/Victoria_Falls,"The town lies immediately next to the falls, and they are the major attraction, but this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay."
682,https://en.wikivoyage.org/wiki/Victoria_Falls,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic."
683,https://en.wikivoyage.org/wiki/Victoria_Falls,You are guaranteed to get wet if you cross the bridge or walk along the trails winding near the Falls.
684,https://en.wikivoyage.org/wiki/Victoria_Falls,"On the other hand, it is precisely because the volume of water is so high that your viewing of the actual Falls will be obscured—by all the water!"
685,https://en.wikivoyage.org/wiki/Valley_of_the_Kings,"Tomb of Tutankhamun (KV62). KV62 may be the most famous of the tombs in the Valley, the scene of Howard Carter's 1922 discovery of the almost intact royal burial of the young king."
686,https://en.wikivoyage.org/wiki/Valley_of_the_Kings,"Compared to most of the other royal tombs, however, the tomb of Tutankhamun is barely worth visiting, being much smaller and with limited decoration."
